universe, channel, y,z,x, phi, theta,R,G,B, size
32,261,-2.7999999999996,3.4,8.1900010784231,0,0,100,0,100,0.01
32,264,-2.8166666666663,3.4,8.1900010893163,0,0,100,0,100,0.01
32,267,-2.833333333333,3.4,8.1900011002094,0,0,100,0,100,0.01
32,270,-2.8499999999996,3.4,8.1900011111026,0,0,100,0,100,0.01
32,273,-2.8666666666663,3.4,8.1900011219958,0,0,100,0,100,0.01
32,276,-2.883333333333,3.4,8.1900011328889,0,0,100,0,100,0.01
32,279,-2.8989948774267,3.3942996654153,8.1900011431252,0,0,100,0,100,0.01
32,282,-2.911762286368,3.3835865404415,8.1900011514698,0,0,100,0,100,0.01
32,285,-2.9200956228459,3.3691527855273,8.1900011569164,0,0,100,0,100,0.01
32,288,-2.9229897639082,3.3527393238178,8.190001158808,0,0,100,0,100,0.01
32,291,-2.9229897693548,3.3360726571511,8.190001158808,0,0,100,0,100,0.01
32,294,-2.9229897748014,3.3194059904845,8.190001158808,0,0,100,0,100,0.01
32,297,-2.922989780248,3.3027393238178,8.190001158808,0,0,100,0,100,0.01
32,300,-2.9229897856945,3.2860726571511,8.190001158808,0,0,100,0,100,0.01
32,303,-2.9229897911411,3.2694059904845,8.190001158808,0,0,100,0,100,0.01
32,306,-2.9229897965877,3.2527393238178,8.190001158808,0,0,100,0,100,0.01
32,309,-2.9229898020343,3.2360726571511,8.190001158808,0,0,100,0,100,0.01
32,312,-2.9229898074809,3.2194059904845,8.190001158808,0,0,100,0,100,0.01
32,315,-2.9229898129275,3.2027393238178,8.190001158808,0,0,100,0,100,0.01
32,318,-2.922989818374,3.1860726571511,8.190001158808,0,0,100,0,100,0.01
32,321,-2.9229898238206,3.1694059904845,8.190001158808,0,0,100,0,100,0.01
32,324,-2.9229898292672,3.1527393238178,8.190001158808,0,0,100,0,100,0.01
32,327,-2.9229898347138,3.1360726571512,8.190001158808,0,0,100,0,100,0.01
32,330,-2.9229898401604,3.1194059904845,8.190001158808,0,0,100,0,100,0.01
32,333,-2.9229898456069,3.1027393238178,8.190001158808,0,0,100,0,100,0.01
32,336,-2.9229898510535,3.0860726571512,8.190001158808,0,0,100,0,100,0.01
32,339,-2.9229898565001,3.0694059904845,8.190001158808,0,0,100,0,100,0.01
32,342,-2.9229898619467,3.0527393238178,8.190001158808,0,0,100,0,100,0.01
32,345,-2.9229898673933,3.0360726571512,8.190001158808,0,0,100,0,100,0.01
32,348,-2.9229898728398,3.0194059904845,8.190001158808,0,0,100,0,100,0.01
32,351,-2.9229898782864,3.0027393238178,8.190001158808,0,0,100,0,100,0.01
32,354,-2.922989883733,2.9860726571512,8.1900011588081,0,0,100,0,100,0.01
32,357,-2.9229898891796,2.9694059904845,8.1900011588081,0,0,100,0,100,0.01
32,360,-2.9229898946262,2.9527393238178,8.1900011588081,0,0,100,0,100,0.01
32,363,-2.9229899000728,2.9360726571512,8.1900011588081,0,0,100,0,100,0.01
32,366,-2.9229899055193,2.9194059904845,8.1900011588081,0,0,100,0,100,0.01
32,369,-2.9229899109659,2.9027393238178,8.1900011588081,0,0,100,0,100,0.01
32,372,-2.9229899164125,2.8860726571512,8.1900011588081,0,0,100,0,100,0.01
32,375,-2.9229899218591,2.8694059904845,8.1900011588081,0,0,100,0,100,0.01
32,378,-2.9229899273057,2.8527393238178,8.1900011588081,0,0,100,0,100,0.01
32,381,-2.9229899327522,2.8360726571512,8.1900011588081,0,0,100,0,100,0.01
32,384,-2.9229899381988,2.8194059904845,8.1900011588081,0,0,100,0,100,0.01
32,387,-2.9229899436454,2.8027393238178,8.1900011588081,0,0,100,0,100,0.01
32,390,-2.922989949092,2.7860726571512,8.1900011588081,0,0,100,0,100,0.01
32,393,-2.9229899545386,2.7694059904845,8.1900011588081,0,0,100,0,100,0.01
32,396,-2.9229899599852,2.7527393238178,8.1900011588081,0,0,100,0,100,0.01
32,399,-2.9229899654317,2.7360726571512,8.1900011588081,0,0,100,0,100,0.01
32,402,-2.9229899708783,2.7194059904845,8.1900011588081,0,0,100,0,100,0.01
32,405,-2.9229899763249,2.7027393238178,8.1900011588081,0,0,100,0,100,0.01
32,408,-2.9229899817715,2.6860726571512,8.1900011588081,0,0,100,0,100,0.01
32,411,-2.9229899872181,2.6694059904845,8.1900011588081,0,0,100,0,100,0.01
32,414,-2.9229899926646,2.6527393238178,8.1900011588081,0,0,100,0,100,0.01
32,417,-2.9229899981112,2.6360726571512,8.1900011588081,0,0,100,0,100,0.01
32,420,-2.9229900035578,2.6194059904845,8.1900011588081,0,0,100,0,100,0.01
32,423,-2.9229900090044,2.6027393238178,8.1900011588081,0,0,100,0,100,0.01
32,426,-2.922990014451,2.5860726571512,8.1900011588081,0,0,100,0,100,0.01
32,429,-2.9229900198976,2.5694059904845,8.1900011588081,0,0,100,0,100,0.01
32,432,-2.9229900253441,2.5527393238179,8.1900011588081,0,0,100,0,100,0.01
32,435,-2.9229900307907,2.5360726571512,8.1900011588081,0,0,100,0,100,0.01
32,438,-2.9229900362373,2.5194059904845,8.1900011588082,0,0,100,0,100,0.01
32,441,-2.9229900416839,2.5027393238179,8.1900011588082,0,0,100,0,100,0.01
32,444,-2.9229900471305,2.4860726571512,8.1900011588082,0,0,100,0,100,0.01
32,447,-2.922990052577,2.4694059904845,8.1900011588082,0,0,100,0,100,0.01
34,0,-1.3347759627788,3.4,8.1134634493906,0,0,100,0,100,0.01
34,3,-1.350173959677,3.4,8.1070854035065,0,0,100,0,100,0.01
34,6,-1.3655719565752,3.4,8.1007073576224,0,0,100,0,100,0.01
34,9,-1.3809699534734,3.4,8.0943293117383,0,0,100,0,100,0.01
34,12,-1.3963679503717,3.4,8.0879512658541,0,0,100,0,100,0.01
34,15,-1.4117659472699,3.4,8.08157321997,0,0,100,0,100,0.01
34,18,-1.4271639441681,3.4,8.0751951740859,0,0,100,0,100,0.01
34,21,-1.4425619410664,3.4,8.0688171282018,0,0,100,0,100,0.01
34,24,-1.4579599379646,3.4,8.0624390823177,0,0,100,0,100,0.01
34,27,-1.4733579348628,3.4,8.0560610364336,0,0,100,0,100,0.01
34,30,-1.488755931761,3.4,8.0496829905494,0,0,100,0,100,0.01
34,33,-1.5041539286593,3.4,8.0433049446653,0,0,100,0,100,0.01
34,36,-1.5195519255575,3.4,8.0369268987812,0,0,100,0,100,0.01
34,39,-1.5349499224557,3.4,8.0305488528971,0,0,100,0,100,0.01
34,42,-1.550347919354,3.4,8.024170807013,0,0,100,0,100,0.01
34,45,-1.5657459162522,3.4,8.0177927611289,0,0,100,0,100,0.01
34,48,-1.5811439131504,3.4,8.0114147152448,0,0,100,0,100,0.01
34,51,-1.5965419100487,3.4,8.0050366693606,0,0,100,0,100,0.01
34,54,-1.6119399069469,3.4,7.9986586234765,0,0,100,0,100,0.01
34,57,-1.6273379038451,3.4,7.9922805775924,0,0,100,0,100,0.01
34,60,-1.6427359007433,3.4,7.9859025317083,0,0,100,0,100,0.01
34,63,-1.6581338976416,3.4,7.9795244858242,0,0,100,0,100,0.01
34,66,-1.6735318945398,3.4,7.9731464399401,0,0,100,0,100,0.01
34,69,-1.688929891438,3.4,7.9667683940559,0,0,100,0,100,0.01
34,72,-1.7043278883363,3.4,7.9603903481718,0,0,100,0,100,0.01
34,75,-1.7197258852345,3.4,7.9540123022877,0,0,100,0,100,0.01
34,78,-1.7351238821327,3.4,7.9476342564036,0,0,100,0,100,0.01
34,81,-1.750521879031,3.4,7.9412562105195,0,0,100,0,100,0.01
34,84,-1.7659198759292,3.4,7.9348781646354,0,0,100,0,100,0.01
34,87,-1.7813178728274,3.4,7.9285001187512,0,0,100,0,100,0.01
34,90,-1.7967158697256,3.4,7.9221220728671,0,0,100,0,100,0.01
34,93,-1.8121138666239,3.4,7.915744026983,0,0,100,0,100,0.01
34,96,-1.8275118635221,3.4,7.9093659810989,0,0,100,0,100,0.01
34,99,-1.8429098604203,3.4,7.9029879352148,0,0,100,0,100,0.01
34,102,-1.8583078573186,3.4,7.8966098893307,0,0,100,0,100,0.01
34,105,-1.8737058542168,3.4,7.8902318434465,0,0,100,0,100,0.01
34,108,-1.889103851115,3.4,7.8838537975624,0,0,100,0,100,0.01
34,111,-1.9045018480132,3.4,7.8774757516783,0,0,100,0,100,0.01
34,114,-1.9198998449115,3.4,7.8710977057942,0,0,100,0,100,0.01
34,117,-1.9352978418097,3.4,7.8647196599101,0,0,100,0,100,0.01
34,120,-1.9506958387079,3.4,7.858341614026,0,0,100,0,100,0.01
34,123,-1.9660938356062,3.4,7.8519635681419,0,0,100,0,100,0.01
34,126,-1.9814918325044,3.4,7.8455855222577,0,0,100,0,100,0.01
34,129,-1.9968898294026,3.4,7.8392074763736,0,0,100,0,100,0.01
34,132,-2.0122878263009,3.4,7.8328294304895,0,0,100,0,100,0.01
34,135,-2.0276858231991,3.4,7.8264513846054,0,0,100,0,100,0.01
34,138,-2.0430838200973,3.4,7.8200733387213,0,0,100,0,100,0.01
34,141,-2.0584818169955,3.4,7.8136952928372,0,0,100,0,100,0.01
34,144,-2.0738798138938,3.4,7.807317246953,0,0,100,0,100,0.01
34,147,-2.089277810792,3.4,7.8009392010689,0,0,100,0,100,0.01
34,150,-2.1046758076902,3.4,7.7945611551848,0,0,100,0,100,0.01
34,153,-2.1200738045885,3.4,7.7881831093007,0,0,100,0,100,0.01
34,156,-2.1354718014867,3.4,7.7818050634166,0,0,100,0,100,0.01
34,159,-2.1508697983849,3.4,7.7754270175325,0,0,100,0,100,0.01
34,162,-2.1662677952831,3.4,7.7690489716483,0,0,100,0,100,0.01
34,165,-2.1816657921814,3.4,7.7626709257642,0,0,100,0,100,0.01
34,168,-2.1970637890796,3.4,7.7562928798801,0,0,100,0,100,0.01
34,171,-2.2124617859778,3.4,7.749914833996,0,0,100,0,100,0.01
34,174,-2.2278597828761,3.4,7.7435367881119,0,0,100,0,100,0.01
34,177,-2.2432577797743,3.4,7.7371587422278,0,0,100,0,100,0.01
34,180,-2.2586557766725,3.4,7.7307806963437,0,0,100,0,100,0.01
34,183,-2.2740537735708,3.4,7.7244026504595,0,0,100,0,100,0.01
34,186,-2.289451770469,3.4,7.7180246045754,0,0,100,0,100,0.01
34,189,-2.3048497673672,3.4,7.7116465586913,0,0,100,0,100,0.01
34,192,-2.3202477642654,3.4,7.7052685128072,0,0,100,0,100,0.01
34,195,-2.3356457611637,3.4,7.6988904669231,0,0,100,0,100,0.01
34,198,-2.3510437580619,3.4,7.692512421039,0,0,100,0,100,0.01
34,201,-2.3664417549601,3.4,7.6861343751548,0,0,100,0,100,0.01
34,204,-2.3818397518584,3.4,7.6797563292707,0,0,100,0,100,0.01
34,207,-2.3972377487566,3.4,7.6733782833866,0,0,100,0,100,0.01
34,210,-2.4126357456548,3.4,7.6670002375025,0,0,100,0,100,0.01
34,213,-2.428033742553,3.4,7.6606221916184,0,0,100,0,100,0.01
34,216,-2.4434317394513,3.4,7.6542441457343,0,0,100,0,100,0.01
34,219,-2.4588297363495,3.4,7.6478660998501,0,0,100,0,100,0.01
34,222,-2.4742277332477,3.4,7.641488053966,0,0,100,0,100,0.01
34,225,-2.489625730146,3.4,7.6351100080819,0,0,100,0,100,0.01
34,228,-2.5050237270442,3.4,7.6287319621978,0,0,100,0,100,0.01
34,231,-2.5204217239424,3.4,7.6223539163137,0,0,100,0,100,0.01
34,234,-2.5358197208407,3.4,7.6159758704296,0,0,100,0,100,0.01
34,237,-2.5512177177389,3.4,7.6095978245455,0,0,100,0,100,0.01
34,240,-2.5666157146371,3.4,7.6032197786613,0,0,100,0,100,0.01
34,243,-2.5820137115353,3.4,7.5968417327772,0,0,100,0,100,0.01
34,246,-2.5974117084336,3.4,7.5904636868931,0,0,100,0,100,0.01
34,249,-2.6128097053318,3.4,7.584085641009,0,0,100,0,100,0.01
34,252,-2.62820770223,3.4,7.5777075951249,0,0,100,0,100,0.01
34,255,-2.6436056991283,3.4,7.5713295492408,0,0,100,0,100,0.01
34,258,-2.6590036960265,3.4,7.5649515033566,0,0,100,0,100,0.01
34,261,-2.6744016929247,3.4,7.5585734574725,0,0,100,0,100,0.01
34,264,-2.6897996898229,3.4,7.5521954115884,0,0,100,0,100,0.01
34,267,-2.7051976867212,3.4,7.5458173657043,0,0,100,0,100,0.01
34,270,-2.7205956836194,3.4,7.5394393198202,0,0,100,0,100,0.01
34,273,-2.7359936805176,3.4,7.5330612739361,0,0,100,0,100,0.01
34,276,-2.7513916774159,3.4,7.5266832280519,0,0,100,0,100,0.01
34,279,-2.7658610618585,3.3942996654153,7.5206898252412,0,0,100,0,100,0.01
34,282,-2.7776566132551,3.3835865404415,7.5158039580383,0,0,100,0,100,0.01
34,285,-2.7853556146094,3.3691527855273,7.5126149338928,0,0,100,0,100,0.01
34,288,-2.7880294531154,3.3527393238178,7.5115073960234,0,0,100,0,100,0.01
34,291,-2.7880294581474,3.3360726571511,7.5115073939391,0,0,100,0,100,0.01
34,294,-2.7880294631794,3.3194059904845,7.5115073918548,0,0,100,0,100,0.01
34,297,-2.7880294682114,3.3027393238178,7.5115073897705,0,0,100,0,100,0.01
34,300,-2.7880294732434,3.2860726571511,7.5115073876861,0,0,100,0,100,0.01
34,303,-2.7880294782754,3.2694059904845,7.5115073856018,0,0,100,0,100,0.01
34,306,-2.7880294833074,3.2527393238178,7.5115073835175,0,0,100,0,100,0.01
34,309,-2.7880294883393,3.2360726571511,7.5115073814332,0,0,100,0,100,0.01
34,312,-2.7880294933713,3.2194059904845,7.5115073793489,0,0,100,0,100,0.01
34,315,-2.7880294984033,3.2027393238178,7.5115073772646,0,0,100,0,100,0.01
34,318,-2.7880295034353,3.1860726571511,7.5115073751803,0,0,100,0,100,0.01
34,321,-2.7880295084673,3.1694059904845,7.5115073730959,0,0,100,0,100,0.01
34,324,-2.7880295134993,3.1527393238178,7.5115073710116,0,0,100,0,100,0.01
34,327,-2.7880295185313,3.1360726571512,7.5115073689273,0,0,100,0,100,0.01
34,330,-2.7880295235632,3.1194059904845,7.511507366843,0,0,100,0,100,0.01
34,333,-2.7880295285952,3.1027393238178,7.5115073647587,0,0,100,0,100,0.01
34,336,-2.7880295336272,3.0860726571512,7.5115073626744,0,0,100,0,100,0.01
34,339,-2.7880295386592,3.0694059904845,7.5115073605901,0,0,100,0,100,0.01
34,342,-2.7880295436912,3.0527393238178,7.5115073585058,0,0,100,0,100,0.01
34,345,-2.7880295487232,3.0360726571512,7.5115073564214,0,0,100,0,100,0.01
34,348,-2.7880295537552,3.0194059904845,7.5115073543371,0,0,100,0,100,0.01
34,351,-2.7880295587872,3.0027393238178,7.5115073522528,0,0,100,0,100,0.01
34,354,-2.7880295638191,2.9860726571512,7.5115073501685,0,0,100,0,100,0.01
34,357,-2.7880295688511,2.9694059904845,7.5115073480842,0,0,100,0,100,0.01
34,360,-2.7880295738831,2.9527393238178,7.5115073459999,0,0,100,0,100,0.01
34,363,-2.7880295789151,2.9360726571512,7.5115073439156,0,0,100,0,100,0.01
34,366,-2.7880295839471,2.9194059904845,7.5115073418312,0,0,100,0,100,0.01
34,369,-2.7880295889791,2.9027393238178,7.5115073397469,0,0,100,0,100,0.01
34,372,-2.7880295940111,2.8860726571512,7.5115073376626,0,0,100,0,100,0.01
34,375,-2.7880295990431,2.8694059904845,7.5115073355783,0,0,100,0,100,0.01
34,378,-2.788029604075,2.8527393238178,7.511507333494,0,0,100,0,100,0.01
34,381,-2.788029609107,2.8360726571512,7.5115073314097,0,0,100,0,100,0.01
34,384,-2.788029614139,2.8194059904845,7.5115073293254,0,0,100,0,100,0.01
34,387,-2.788029619171,2.8027393238178,7.5115073272411,0,0,100,0,100,0.01
34,390,-2.788029624203,2.7860726571512,7.5115073251567,0,0,100,0,100,0.01
34,393,-2.788029629235,2.7694059904845,7.5115073230724,0,0,100,0,100,0.01
34,396,-2.788029634267,2.7527393238178,7.5115073209881,0,0,100,0,100,0.01
34,399,-2.7880296392989,2.7360726571512,7.5115073189038,0,0,100,0,100,0.01
34,402,-2.7880296443309,2.7194059904845,7.5115073168195,0,0,100,0,100,0.01
34,405,-2.7880296493629,2.7027393238178,7.5115073147352,0,0,100,0,100,0.01
34,408,-2.7880296543949,2.6860726571512,7.5115073126509,0,0,100,0,100,0.01
34,411,-2.7880296594269,2.6694059904845,7.5115073105666,0,0,100,0,100,0.01
34,414,-2.7880296644589,2.6527393238178,7.5115073084822,0,0,100,0,100,0.01
34,417,-2.7880296694909,2.6360726571512,7.5115073063979,0,0,100,0,100,0.01
34,420,-2.7880296745229,2.6194059904845,7.5115073043136,0,0,100,0,100,0.01
34,423,-2.7880296795548,2.6027393238178,7.5115073022293,0,0,100,0,100,0.01
34,426,-2.7880296845868,2.5860726571512,7.511507300145,0,0,100,0,100,0.01
34,429,-2.7880296896188,2.5694059904845,7.5115072980607,0,0,100,0,100,0.01
34,432,-2.7880296946508,2.5527393238179,7.5115072959764,0,0,100,0,100,0.01
34,435,-2.7880296996828,2.5360726571512,7.511507293892,0,0,100,0,100,0.01
34,438,-2.7880297047148,2.5194059904845,7.5115072918077,0,0,100,0,100,0.01
34,441,-2.7880297097468,2.5027393238179,7.5115072897234,0,0,100,0,100,0.01
34,444,-2.7880297147787,2.4860726571512,7.5115072876391,0,0,100,0,100,0.01
34,447,-2.7880297198107,2.4694059904845,7.5115072855548,0,0,100,0,100,0.01
36,0,-1.2914214717767,3.4,8.0485787593022,0,0,100,0,100,0.01
36,3,-1.3032065944248,3.4,8.0367936559107,0,0,100,0,100,0.01
36,6,-1.3149917170728,3.4,8.0250085525192,0,0,100,0,100,0.01
36,9,-1.3267768397209,3.4,8.0132234491277,0,0,100,0,100,0.01
36,12,-1.3385619623689,3.4,8.0014383457362,0,0,100,0,100,0.01
36,15,-1.350347085017,3.4,7.9896532423448,0,0,100,0,100,0.01
36,18,-1.3621322076651,3.4,7.9778681389533,0,0,100,0,100,0.01
36,21,-1.3739173303131,3.4,7.9660830355618,0,0,100,0,100,0.01
36,24,-1.3857024529612,3.4,7.9542979321703,0,0,100,0,100,0.01
36,27,-1.3974875756092,3.4,7.9425128287788,0,0,100,0,100,0.01
36,30,-1.4092726982573,3.4,7.9307277253873,0,0,100,0,100,0.01
36,33,-1.4210578209054,3.4,7.9189426219958,0,0,100,0,100,0.01
36,36,-1.4328429435534,3.4,7.9071575186044,0,0,100,0,100,0.01
36,39,-1.4446280662015,3.4,7.8953724152129,0,0,100,0,100,0.01
36,42,-1.4564131888495,3.4,7.8835873118214,0,0,100,0,100,0.01
36,45,-1.4681983114976,3.4,7.8718022084299,0,0,100,0,100,0.01
36,48,-1.4799834341456,3.4,7.8600171050384,0,0,100,0,100,0.01
36,51,-1.4917685567937,3.4,7.8482320016469,0,0,100,0,100,0.01
36,54,-1.5035536794418,3.4,7.8364468982554,0,0,100,0,100,0.01
36,57,-1.5153388020898,3.4,7.824661794864,0,0,100,0,100,0.01
36,60,-1.5271239247379,3.4,7.8128766914725,0,0,100,0,100,0.01
36,63,-1.5389090473859,3.4,7.801091588081,0,0,100,0,100,0.01
36,66,-1.550694170034,3.4,7.7893064846895,0,0,100,0,100,0.01
36,69,-1.5624792926821,3.4,7.777521381298,0,0,100,0,100,0.01
36,72,-1.5742644153301,3.4,7.7657362779065,0,0,100,0,100,0.01
36,75,-1.5860495379782,3.4,7.753951174515,0,0,100,0,100,0.01
36,78,-1.5978346606262,3.4,7.7421660711236,0,0,100,0,100,0.01
36,81,-1.6096197832743,3.4,7.7303809677321,0,0,100,0,100,0.01
36,84,-1.6214049059224,3.4,7.7185958643406,0,0,100,0,100,0.01
36,87,-1.6331900285704,3.4,7.7068107609491,0,0,100,0,100,0.01
36,90,-1.6449751512185,3.4,7.6950256575576,0,0,100,0,100,0.01
36,93,-1.6567602738665,3.4,7.6832405541661,0,0,100,0,100,0.01
36,96,-1.6685453965146,3.4,7.6714554507747,0,0,100,0,100,0.01
36,99,-1.6803305191626,3.4,7.6596703473832,0,0,100,0,100,0.01
36,102,-1.6921156418107,3.4,7.6478852439917,0,0,100,0,100,0.01
36,105,-1.7039007644588,3.4,7.6361001406002,0,0,100,0,100,0.01
36,108,-1.7156858871068,3.4,7.6243150372087,0,0,100,0,100,0.01
36,111,-1.7274710097549,3.4,7.6125299338172,0,0,100,0,100,0.01
36,114,-1.7392561324029,3.4,7.6007448304257,0,0,100,0,100,0.01
36,117,-1.751041255051,3.4,7.5889597270343,0,0,100,0,100,0.01
36,120,-1.7628263776991,3.4,7.5771746236428,0,0,100,0,100,0.01
36,123,-1.7746115003471,3.4,7.5653895202513,0,0,100,0,100,0.01
36,126,-1.7863966229952,3.4,7.5536044168598,0,0,100,0,100,0.01
36,129,-1.7981817456432,3.4,7.5418193134683,0,0,100,0,100,0.01
36,132,-1.8099668682913,3.4,7.5300342100768,0,0,100,0,100,0.01
36,135,-1.8217519909394,3.4,7.5182491066853,0,0,100,0,100,0.01
36,138,-1.8335371135874,3.4,7.5064640032939,0,0,100,0,100,0.01
36,141,-1.8453222362355,3.4,7.4946788999024,0,0,100,0,100,0.01
36,144,-1.8571073588835,3.4,7.4828937965109,0,0,100,0,100,0.01
36,147,-1.8688924815316,3.4,7.4711086931194,0,0,100,0,100,0.01
36,150,-1.8806776041796,3.4,7.4593235897279,0,0,100,0,100,0.01
36,153,-1.8924627268277,3.4,7.4475384863364,0,0,100,0,100,0.01
36,156,-1.9042478494758,3.4,7.4357533829449,0,0,100,0,100,0.01
36,159,-1.9160329721238,3.4,7.4239682795535,0,0,100,0,100,0.01
36,162,-1.9278180947719,3.4,7.412183176162,0,0,100,0,100,0.01
36,165,-1.9396032174199,3.4,7.4003980727705,0,0,100,0,100,0.01
36,168,-1.951388340068,3.4,7.388612969379,0,0,100,0,100,0.01
36,171,-1.9631734627161,3.4,7.3768278659875,0,0,100,0,100,0.01
36,174,-1.9749585853641,3.4,7.365042762596,0,0,100,0,100,0.01
36,177,-1.9867437080122,3.4,7.3532576592045,0,0,100,0,100,0.01
36,180,-1.9985288306602,3.4,7.3414725558131,0,0,100,0,100,0.01
36,183,-2.0103139533083,3.4,7.3296874524216,0,0,100,0,100,0.01
36,186,-2.0220990759564,3.4,7.3179023490301,0,0,100,0,100,0.01
36,189,-2.0338841986044,3.4,7.3061172456386,0,0,100,0,100,0.01
36,192,-2.0456693212525,3.4,7.2943321422471,0,0,100,0,100,0.01
36,195,-2.0574544439005,3.4,7.2825470388556,0,0,100,0,100,0.01
36,198,-2.0692395665486,3.4,7.2707619354642,0,0,100,0,100,0.01
36,201,-2.0810246891966,3.4,7.2589768320727,0,0,100,0,100,0.01
36,204,-2.0928098118447,3.4,7.2471917286812,0,0,100,0,100,0.01
36,207,-2.1045949344928,3.4,7.2354066252897,0,0,100,0,100,0.01
36,210,-2.1163800571408,3.4,7.2236215218982,0,0,100,0,100,0.01
36,213,-2.1281651797889,3.4,7.2118364185067,0,0,100,0,100,0.01
36,216,-2.1399503024369,3.4,7.2000513151152,0,0,100,0,100,0.01
36,219,-2.151735425085,3.4,7.1882662117238,0,0,100,0,100,0.01
36,222,-2.1635205477331,3.4,7.1764811083323,0,0,100,0,100,0.01
36,225,-2.1753056703811,3.4,7.1646960049408,0,0,100,0,100,0.01
36,228,-2.1870907930292,3.4,7.1529109015493,0,0,100,0,100,0.01
36,231,-2.1988759156772,3.4,7.1411257981578,0,0,100,0,100,0.01
36,234,-2.2106610383253,3.4,7.1293406947663,0,0,100,0,100,0.01
36,237,-2.2224461609734,3.4,7.1175555913748,0,0,100,0,100,0.01
36,240,-2.2342312836214,3.4,7.1057704879834,0,0,100,0,100,0.01
36,243,-2.2460164062695,3.4,7.0939853845919,0,0,100,0,100,0.01
36,246,-2.2578015289175,3.4,7.0822002812004,0,0,100,0,100,0.01
36,249,-2.2695866515656,3.4,7.0704151778089,0,0,100,0,100,0.01
36,252,-2.2813717742136,3.4,7.0586300744174,0,0,100,0,100,0.01
36,255,-2.2931568968617,3.4,7.0468449710259,0,0,100,0,100,0.01
36,258,-2.3049420195098,3.4,7.0350598676344,0,0,100,0,100,0.01
36,261,-2.3167271421578,3.4,7.023274764243,0,0,100,0,100,0.01
36,264,-2.3285122648059,3.4,7.0114896608515,0,0,100,0,100,0.01
36,267,-2.3402973874539,3.4,6.99970455746,0,0,100,0,100,0.01
36,270,-2.352082510102,3.4,6.9879194540685,0,0,100,0,100,0.01
36,273,-2.3638676327501,3.4,6.976134350677,0,0,100,0,100,0.01
36,276,-2.3756527553981,3.4,6.9643492472855,0,0,100,0,100,0.01
36,279,-2.3867271484783,3.3942996654153,6.9532748723006,0,0,100,0,100,0.01
36,282,-2.3957550772946,3.3835865404415,6.9442469582358,0,0,100,0,100,0.01
36,285,-2.4016476408421,3.3691527855273,6.9383544043165,0,0,100,0,100,0.01
36,288,-2.4036941092849,3.3527393238178,6.9363079392175,0,0,100,0,100,0.01
36,291,-2.4036941131363,3.3360726571511,6.9363079353662,0,0,100,0,100,0.01
36,294,-2.4036941169876,3.3194059904845,6.9363079315149,0,0,100,0,100,0.01
36,297,-2.4036941208389,3.3027393238178,6.9363079276636,0,0,100,0,100,0.01
36,300,-2.4036941246902,3.2860726571511,6.9363079238123,0,0,100,0,100,0.01
36,303,-2.4036941285415,3.2694059904845,6.936307919961,0,0,100,0,100,0.01
36,306,-2.4036941323928,3.2527393238178,6.9363079161097,0,0,100,0,100,0.01
36,309,-2.4036941362442,3.2360726571511,6.9363079122583,0,0,100,0,100,0.01
36,312,-2.4036941400955,3.2194059904845,6.936307908407,0,0,100,0,100,0.01
36,315,-2.4036941439468,3.2027393238178,6.9363079045557,0,0,100,0,100,0.01
36,318,-2.4036941477981,3.1860726571511,6.9363079007044,0,0,100,0,100,0.01
36,321,-2.4036941516494,3.1694059904845,6.9363078968531,0,0,100,0,100,0.01
36,324,-2.4036941555008,3.1527393238178,6.9363078930018,0,0,100,0,100,0.01
36,327,-2.4036941593521,3.1360726571512,6.9363078891505,0,0,100,0,100,0.01
36,330,-2.4036941632034,3.1194059904845,6.9363078852992,0,0,100,0,100,0.01
36,333,-2.4036941670547,3.1027393238178,6.9363078814479,0,0,100,0,100,0.01
36,336,-2.403694170906,3.0860726571512,6.9363078775965,0,0,100,0,100,0.01
36,339,-2.4036941747573,3.0694059904845,6.9363078737452,0,0,100,0,100,0.01
36,342,-2.4036941786087,3.0527393238178,6.9363078698939,0,0,100,0,100,0.01
36,345,-2.40369418246,3.0360726571512,6.9363078660426,0,0,100,0,100,0.01
36,348,-2.4036941863113,3.0194059904845,6.9363078621913,0,0,100,0,100,0.01
36,351,-2.4036941901626,3.0027393238178,6.93630785834,0,0,100,0,100,0.01
36,354,-2.4036941940139,2.9860726571512,6.9363078544887,0,0,100,0,100,0.01
36,357,-2.4036941978653,2.9694059904845,6.9363078506374,0,0,100,0,100,0.01
36,360,-2.4036942017166,2.9527393238178,6.9363078467861,0,0,100,0,100,0.01
36,363,-2.4036942055679,2.9360726571512,6.9363078429347,0,0,100,0,100,0.01
36,366,-2.4036942094192,2.9194059904845,6.9363078390834,0,0,100,0,100,0.01
36,369,-2.4036942132705,2.9027393238178,6.9363078352321,0,0,100,0,100,0.01
36,372,-2.4036942171218,2.8860726571512,6.9363078313808,0,0,100,0,100,0.01
36,375,-2.4036942209732,2.8694059904845,6.9363078275295,0,0,100,0,100,0.01
36,378,-2.4036942248245,2.8527393238178,6.9363078236782,0,0,100,0,100,0.01
36,381,-2.4036942286758,2.8360726571512,6.9363078198269,0,0,100,0,100,0.01
36,384,-2.4036942325271,2.8194059904845,6.9363078159756,0,0,100,0,100,0.01
36,387,-2.4036942363784,2.8027393238178,6.9363078121243,0,0,100,0,100,0.01
36,390,-2.4036942402298,2.7860726571512,6.9363078082729,0,0,100,0,100,0.01
